eval,current_sil,best_sil
79,0.3598510692278228,0.3657988595632713
80,0.34850442282914007,0.3657988595632713
81,0.36300611673600475,0.3657988595632713
82,0.3583266637190308,0.3657988595632713
83,0.3247513668944909,0.3657988595632713
84,0.3107351735319956,0.3657988595632713
85,0.3199259587196534,0.3657988595632713
86,0.3199259587196534,0.3657988595632713
87,0.32096144276748706,0.3657988595632713
88,0.35925362451473347,0.3657988595632713
89,0.35925362451473347,0.3657988595632713
90,0.35925362451473347,0.3657988595632713
91,0.35925362451473347,0.3657988595632713
92,0.35925362451473347,0.3657988595632713
93,0.35925362451473347,0.3657988595632713
94,0.3503107927049229,0.3657988595632713
95,0.3503107927049229,0.3657988595632713
96,0.3503107927049229,0.3657988595632713
97,0.37202959269606317,0.37202959269606317
98,0.3672158724806538,0.37202959269606317
99,0.3672158724806538,0.37202959269606317
100,0.35628466397421266,0.37202959269606317
101,0.35628466397421266,0.37202959269606317
102,0.35628466397421266,0.37202959269606317
103,0.35628466397421266,0.37202959269606317
104,0.35628466397421266,0.37202959269606317
105,0.35628466397421266,0.37202959269606317
106,0.35628466397421266,0.37202959269606317
107,0.35628466397421266,0.37202959269606317
108,0.35628466397421266,0.37202959269606317
109,0.35628466397421266,0.37202959269606317
110,0.35971645634152105,0.37202959269606317
111,0.35971645634152105,0.37202959269606317
112,0.35971645634152105,0.37202959269606317
113,0.33489429557577366,0.37202959269606317
114,0.33489429557577366,0.37202959269606317
115,0.33489429557577366,0.37202959269606317
116,0.33489429557577366,0.37202959269606317
117,0.32813555292331353,0.37202959269606317
118,0.3174677140700119,0.37202959269606317
119,0.2915644412010114,0.37202959269606317
120,0.2915644412010114,0.37202959269606317
121,0.24817295669276865,0.37202959269606317
122,0.24936873954178027,0.37202959269606317
123,0.25738163470096376,0.37202959269606317
124,0.21872915075687352,0.37202959269606317
125,0.2671158583299963,0.37202959269606317
126,0.28809402033385767,0.37202959269606317
127,0.28809402033385767,0.37202959269606317
128,0.28809402033385767,0.37202959269606317
129,0.28809402033385767,0.37202959269606317
130,0.27224709569522587,0.37202959269606317
131,0.27197702057688905,0.37202959269606317
132,0.2628925440175092,0.37202959269606317
133,0.2657263700345977,0.37202959269606317
134,0.2657263700345977,0.37202959269606317
135,0.2657263700345977,0.37202959269606317
136,0.2493007596802547,0.37202959269606317
137,0.2370925368206732,0.37202959269606317
138,0.2370925368206732,0.37202959269606317
139,0.2493007596802547,0.37202959269606317
140,0.286749393667756,0.37202959269606317
141,0.286749393667756,0.37202959269606317
142,0.28974594546171095,0.37202959269606317
143,0.29513386703219796,0.37202959269606317
144,0.28928626482952646,0.37202959269606317
145,0.28158989171637067,0.37202959269606317
146,0.2965852881355292,0.37202959269606317
147,0.2965852881355292,0.37202959269606317
148,0.2965852881355292,0.37202959269606317
149,0.2965852881355292,0.37202959269606317
150,0.2965852881355292,0.37202959269606317
151,0.2965852881355292,0.37202959269606317
152,0.2965852881355292,0.37202959269606317
153,0.34226015262137083,0.37202959269606317
154,0.3540544186280879,0.37202959269606317
155,0.3540544186280879,0.37202959269606317
156,0.3490713222579694,0.37202959269606317
157,0.3595574850276513,0.37202959269606317
158,0.3595574850276513,0.37202959269606317
159,0.3602154965941859,0.37202959269606317
160,0.3602154965941859,0.37202959269606317
161,0.3602154965941859,0.37202959269606317
162,0.3602154965941859,0.37202959269606317
163,0.3595574850276513,0.37202959269606317
164,0.3595574850276513,0.37202959269606317
165,0.3595574850276513,0.37202959269606317
166,0.3595574850276513,0.37202959269606317
167,0.3595574850276513,0.37202959269606317
168,0.3595574850276513,0.37202959269606317
169,0.3703299133032619,0.37202959269606317
170,0.3703299133032619,0.37202959269606317
171,0.3703299133032619,0.37202959269606317
172,0.34645303992276794,0.37202959269606317
173,0.34645303992276794,0.37202959269606317
174,0.3467319770107313,0.37202959269606317
175,0.3467319770107313,0.37202959269606317
176,0.3467319770107313,0.37202959269606317
177,0.35873813367791163,0.37202959269606317
178,0.35190395801617264,0.37202959269606317
179,0.35190395801617264,0.37202959269606317
180,0.35190395801617264,0.37202959269606317
181,0.35190395801617264,0.37202959269606317
182,0.35190395801617264,0.37202959269606317
183,0.35190395801617264,0.37202959269606317
184,0.36184529662352755,0.37202959269606317
185,0.36184529662352755,0.37202959269606317
186,0.36533068702701144,0.37202959269606317
187,0.36533068702701144,0.37202959269606317
188,0.3634169246968112,0.37202959269606317
189,0.3782564429864372,0.3782564429864372
190,0.3782564429864372,0.3782564429864372
191,0.3777860045771934,0.3782564429864372
192,0.3777860045771934,0.3782564429864372
193,0.3777860045771934,0.3782564429864372
194,0.3777860045771934,0.3782564429864372
195,0.3777860045771934,0.3782564429864372
196,0.3777860045771934,0.3782564429864372
197,0.3777860045771934,0.3782564429864372
198,0.3777860045771934,0.3782564429864372
199,0.3777860045771934,0.3782564429864372
200,0.37303161503457116,0.3782564429864372
201,0.3721367205314148,0.3782564429864372
202,0.37514516734331005,0.3782564429864372
