order_id,order_string,combination_key,trait_category,n_concepts,n_noise,n_clusters_occupied,dominant_n,dominant_cluster_ids,dominant_cluster_tie,dominant_share,non_noise_share,dominant_purity_min,dominant_purity_mean,dominant_purity_max,balanced_score
85,def>phylum>unit,def+unit+phylum,Egg-hatching success,13,3,2,8,4,FALSE,0.6153846153846154,0.7692307692307693,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7272727272727274
85,def>phylum>unit,def+unit+phylum,Fecundity,72,31,6,13,12,FALSE,0.18055555555555555,0.5694444444444444,1,1,1,0.30588235294117644
85,def>phylum>unit,def+unit+phylum,Linear morphometrics,15,3,1,12,3,FALSE,0.8,0.8,1,1,1,0.888888888888889
85,def>phylum>unit,def+unit+phylum,Longevity / lifespan,34,17,5,7,14,FALSE,0.20588235294117646,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2545454545454545
85,def>phylum>unit,def+unit+phylum,Pre-oviposition interval,21,12,5,4,20,FALSE,0.19047619047619047,0.42857142857142855,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.26666666666666666
85,def>phylum>unit,def+unit+phylum,Survival proportion,24,9,2,11,10,FALSE,0.4583333333333333,0.625,1,1,1,0.6285714285714286
86,def>unit>phylum,def+unit+phylum,Body mass / weight,41,13,3,15,9,FALSE,0.36585365853658536,0.6829268292682927,1,1,1,0.5357142857142857
86,def>unit>phylum,def+unit+phylum,Development rate,13,8,2,4,17,FALSE,0.3076923076923077,0.38461538461538464,0.5,0.5,0.5,0.380952380952381
86,def>unit>phylum,def+unit+phylum,Development time,25,17,5,3,15,FALSE,0.12,0.32,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.16666666666666666
86,def>unit>phylum,def+unit+phylum,Egg incubation period,9,4,1,5,16,FALSE,0.5555555555555556,0.5555555555555556,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.4545454545454546
86,def>unit>phylum,def+unit+phylum,Egg-hatching success,13,11,1,2,14,FALSE,0.15384615384615385,0.15384615384615385,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16
86,def>unit>phylum,def+unit+phylum,Fecundity,72,32,4,22,10,FALSE,0.3055555555555556,0.5555555555555556,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.44897959183673475
86,def>unit>phylum,def+unit+phylum,Linear morphometrics,15,3,1,12,2,FALSE,0.8,0.8,1,1,1,0.888888888888889
86,def>unit>phylum,def+unit+phylum,Longevity / lifespan,34,19,5,5,5;13,TRUE,0.14705882352941177,0.4411764705882353,0.2631578947368421,0.631578947368421,1,0.2385685884691849
86,def>unit>phylum,def+unit+phylum,Pre-oviposition interval,21,10,6,5,15,FALSE,0.23809523809523808,0.5238095238095238,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.31249999999999994
86,def>unit>phylum,def+unit+phylum,Survival proportion,24,8,3,10,6,FALSE,0.4166666666666667,0.6666666666666666,1,1,1,0.5882352941176471
87,phylum>def>unit,def+unit+phylum,Body mass / weight,41,13,3,11,9,FALSE,0.2682926829268293,0.6829268292682927,1,1,1,0.4230769230769231
87,phylum>def>unit,def+unit+phylum,Development rate,13,8,2,4,18,FALSE,0.3076923076923077,0.38461538461538464,0.5,0.5,0.5,0.380952380952381
87,phylum>def>unit,def+unit+phylum,Development time,25,15,5,4,11,FALSE,0.16,0.4,0.16,0.16,0.16,0.16
87,phylum>def>unit,def+unit+phylum,Egg incubation period,9,6,1,3,19,FALSE,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.3
87,phylum>def>unit,def+unit+phylum,Egg-hatching success,13,3,2,8,6,FALSE,0.6153846153846154,0.7692307692307693,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7272727272727274
87,phylum>def>unit,def+unit+phylum,Fecundity,72,32,5,14,14,FALSE,0.19444444444444445,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.3111111111111111
87,phylum>def>unit,def+unit+phylum,Linear morphometrics,15,6,1,9,7,FALSE,0.6,0.6,1,1,1,0.7499999999999999
87,phylum>def>unit,def+unit+phylum,Longevity / lifespan,34,17,5,7,11,FALSE,0.20588235294117646,0.5,0.28,0.28,0.28,0.23728813559322035
87,phylum>def>unit,def+unit+phylum,Pre-oviposition interval,21,12,4,4,20,FALSE,0.19047619047619047,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857
87,phylum>def>unit,def+unit+phylum,Survival proportion,24,7,2,12,3,FALSE,0.5,0.7083333333333334,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.6486486486486487
88,phylum>unit>def,def+unit+phylum,Body mass / weight,41,15,3,11,8,FALSE,0.2682926829268293,0.6341463414634146,1,1,1,0.4230769230769231
88,phylum>unit>def,def+unit+phylum,Development rate,13,8,2,4,16,FALSE,0.3076923076923077,0.38461538461538464,0.5,0.5,0.5,0.380952380952381
88,phylum>unit>def,def+unit+phylum,Development time,25,15,6,3,14;17,TRUE,0.12,0.4,0.125,0.2767857142857143,0.42857142857142855,0.16741674167416742
88,phylum>unit>def,def+unit+phylum,Egg incubation period,9,7,1,2,19,FALSE,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26666666666666666
88,phylum>unit>def,def+unit+phylum,Egg-hatching success,13,4,2,7,10,FALSE,0.5384615384615384,0.6923076923076923,1,1,1,0.7000000000000001
88,phylum>unit>def,def+unit+phylum,Fecundity,72,38,3,13,13,FALSE,0.18055555555555555,0.4722222222222222,1,1,1,0.30588235294117644
88,phylum>unit>def,def+unit+phylum,Linear morphometrics,15,1,1,14,2,FALSE,0.9333333333333333,0.9333333333333333,1,1,1,0.9655172413793104
88,phylum>unit>def,def+unit+phylum,Longevity / lifespan,34,16,7,7,14,FALSE,0.20588235294117646,0.5294117647058824,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2413793103448276
88,phylum>unit>def,def+unit+phylum,Pre-oviposition interval,21,11,6,4,18,FALSE,0.19047619047619047,0.47619047619047616,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857
88,phylum>unit>def,def+unit+phylum,Survival proportion,24,7,2,12,3,FALSE,0.5,0.7083333333333334,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.6486486486486487
89,unit>def>phylum,def+unit+phylum,Body mass / weight,41,12,3,15,7,FALSE,0.36585365853658536,0.7073170731707317,1,1,1,0.5357142857142857
89,unit>def>phylum,def+unit+phylum,Development rate,13,8,2,4,16,FALSE,0.3076923076923077,0.38461538461538464,0.5,0.5,0.5,0.380952380952381
89,unit>def>phylum,def+unit+phylum,Development time,25,15,6,4,11,FALSE,0.16,0.4,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.1702127659574468
89,unit>def>phylum,def+unit+phylum,Egg incubation period,9,8,1,1,18,FALSE,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.125
89,unit>def>phylum,def+unit+phylum,Egg-hatching success,13,3,2,8,3,FALSE,0.6153846153846154,0.7692307692307693,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7272727272727274
89,unit>def>phylum,def+unit+phylum,Fecundity,72,36,3,20,12,FALSE,0.2777777777777778,0.5,1,1,1,0.4347826086956522
89,unit>def>phylum,def+unit+phylum,Linear morphometrics,15,0,1,15,2,FALSE,1,1,1,1,1,1
89,unit>def>phylum,def+unit+phylum,Longevity / lifespan,34,17,6,7,11,FALSE,0.20588235294117646,0.5,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.25
89,unit>def>phylum,def+unit+phylum,Pre-oviposition interval,21,12,5,4,17,FALSE,0.19047619047619047,0.42857142857142855,0.5,0.5,0.5,0.27586206896551724
89,unit>def>phylum,def+unit+phylum,Survival proportion,24,10,2,10,9,FALSE,0.4166666666666667,0.5833333333333334,1,1,1,0.5882352941176471
90,unit>phylum>def,def+unit+phylum,Body mass / weight,41,15,3,13,12,FALSE,0.3170731707317073,0.6341463414634146,1,1,1,0.48148148148148145
90,unit>phylum>def,def+unit+phylum,Development rate,13,8,2,4,18,FALSE,0.3076923076923077,0.38461538461538464,0.5,0.5,0.5,0.380952380952381
90,unit>phylum>def,def+unit+phylum,Development time,25,17,5,4,14,FALSE,0.16,0.32,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15094339622641512
90,unit>phylum>def,def+unit+phylum,Egg incubation period,9,7,1,2,20,FALSE,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26666666666666666
90,unit>phylum>def,def+unit+phylum,Egg-hatching success,13,3,2,8,2,FALSE,0.6153846153846154,0.7692307692307693,0.8,0.8,0.8,0.6956521739130435
90,unit>phylum>def,def+unit+phylum,Fecundity,72,36,5,10,11;17,TRUE,0.1388888888888889,0.5,0.9090909090909091,0.9545454545454546,1,0.24249422632794462
90,unit>phylum>def,def+unit+phylum,Linear morphometrics,15,2,1,13,3,FALSE,0.8666666666666667,0.8666666666666667,1,1,1,0.9285714285714286
90,unit>phylum>def,def+unit+phylum,Longevity / lifespan,34,17,6,6,14,FALSE,0.17647058823529413,0.5,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.1935483870967742
90,unit>phylum>def,def+unit+phylum,Pre-oviposition interval,21,12,4,4,19,FALSE,0.19047619047619047,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857
90,unit>phylum>def,def+unit+phylum,Survival proportion,24,5,2,12,6,FALSE,0.5,0.7916666666666666,1,1,1,0.6666666666666666
91,def>stage>unit,def+unit+stage,Body mass / weight,41,11,3,17,8,FALSE,0.4146341463414634,0.7317073170731707,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.576271186440678
91,def>stage>unit,def+unit+stage,Development rate,13,8,2,4,11,FALSE,0.3076923076923077,0.38461538461538464,0.5,0.5,0.5,0.380952380952381
91,def>stage>unit,def+unit+stage,Development time,25,17,3,6,18,FALSE,0.24,0.32,0.6,0.6,0.6,0.34285714285714286
91,def>stage>unit,def+unit+stage,Egg incubation period,9,6,1,3,18,FALSE,0.3333333333333333,0.3333333333333333,0.3,0.3,0.3,0.3157894736842105
91,def>stage>unit,def+unit+stage,Egg-hatching success,13,5,2,6,3,FALSE,0.46153846153846156,0.6153846153846154,1,1,1,0.631578947368421
91,def>stage>unit,def+unit+stage,Fecundity,72,29,4,30,9,FALSE,0.4166666666666667,0.5972222222222222,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5607476635514019
91,def>stage>unit,def+unit+stage,Linear morphometrics,15,10,1,5,6,FALSE,0.3333333333333333,0.3333333333333333,1,1,1,0.5
91,def>stage>unit,def+unit+stage,Longevity / lifespan,34,18,4,7,17,FALSE,0.20588235294117646,0.47058823529411764,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.25
91,def>stage>unit,def+unit+stage,Pre-oviposition interval,21,11,4,3,14;16;17,TRUE,0.14285714285714285,0.47619047619047616,0.13636363636363635,0.4121212121212121,0.6,0.21216848673946959
91,def>stage>unit,def+unit+stage,Survival proportion,24,9,2,11,4,FALSE,0.4583333333333333,0.625,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4680851063829787
92,def>unit>stage,def+unit+stage,Body mass / weight,41,11,4,13,7,FALSE,0.3170731707317073,0.7317073170731707,1,1,1,0.48148148148148145
92,def>unit>stage,def+unit+stage,Development rate,13,9,2,3,17,FALSE,0.23076923076923078,0.3076923076923077,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.3
92,def>unit>stage,def+unit+stage,Development time,25,15,3,6,19,FALSE,0.24,0.4,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.3333333333333333
92,def>unit>stage,def+unit+stage,Egg incubation period,9,5,1,4,19,FALSE,0.4444444444444444,0.4444444444444444,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.39999999999999997
92,def>unit>stage,def+unit+stage,Egg-hatching success,13,4,2,6,5,FALSE,0.46153846153846156,0.6923076923076923,1,1,1,0.631578947368421
92,def>unit>stage,def+unit+stage,Fecundity,72,33,4,18,12,FALSE,0.25,0.5416666666666666,0.9,0.9,0.9,0.391304347826087
92,def>unit>stage,def+unit+stage,Linear morphometrics,15,5,1,10,4,FALSE,0.6666666666666666,0.6666666666666666,1,1,1,0.8
92,def>unit>stage,def+unit+stage,Longevity / lifespan,34,18,4,6,21,FALSE,0.17647058823529413,0.47058823529411764,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.22641509433962262
92,def>unit>stage,def+unit+stage,Pre-oviposition interval,21,10,4,4,18,FALSE,0.19047619047619047,0.5238095238095238,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2962962962962963
92,def>unit>stage,def+unit+stage,Survival proportion,24,11,2,11,3,FALSE,0.4583333333333333,0.5416666666666666,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.4583333333333333
93,stage>def>unit,def+unit+stage,Body mass / weight,41,13,4,9,11,FALSE,0.21951219512195122,0.6829268292682927,1,1,1,0.36
93,stage>def>unit,def+unit+stage,Development rate,13,7,3,4,14,FALSE,0.3076923076923077,0.46153846153846156,0.5,0.5,0.5,0.380952380952381
93,stage>def>unit,def+unit+stage,Development time,25,12,4,5,18,FALSE,0.2,0.52,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.2702702702702703
93,stage>def>unit,def+unit+stage,Egg incubation period,9,4,1,5,18,FALSE,0.5555555555555556,0.5555555555555556,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4761904761904762
93,stage>def>unit,def+unit+stage,Egg-hatching success,13,4,2,7,6,FALSE,0.5384615384615384,0.6923076923076923,0.875,0.875,0.875,0.6666666666666667
93,stage>def>unit,def+unit+stage,Fecundity,72,35,4,19,17,FALSE,0.2638888888888889,0.5138888888888888,0.95,0.95,0.95,0.41304347826086957
93,stage>def>unit,def+unit+stage,Linear morphometrics,15,8,1,7,2,FALSE,0.4666666666666667,0.4666666666666667,1,1,1,0.6363636363636364
93,stage>def>unit,def+unit+stage,Longevity / lifespan,34,19,9,5,3,FALSE,0.14705882352941177,0.4411764705882353,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.24390243902439024
93,stage>def>unit,def+unit+stage,Pre-oviposition interval,21,10,5,6,21,FALSE,0.2857142857142857,0.5238095238095238,0.5,0.5,0.5,0.36363636363636365
93,stage>def>unit,def+unit+stage,Survival proportion,24,9,3,5,8;9;15,TRUE,0.20833333333333334,0.625,0.35714285714285715,0.6038961038961039,1,0.3097934710193204
94,stage>unit>def,def+unit+stage,Body mass / weight,41,11,3,16,10,FALSE,0.3902439024390244,0.7317073170731707,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.5517241379310345
94,stage>unit>def,def+unit+stage,Development rate,13,7,3,4,13,FALSE,0.3076923076923077,0.46153846153846156,0.5,0.5,0.5,0.380952380952381
94,stage>unit>def,def+unit+stage,Development time,25,14,2,8,20,FALSE,0.32,0.44,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4
94,stage>unit>def,def+unit+stage,Egg incubation period,9,3,1,6,20,FALSE,0.6666666666666666,0.6666666666666666,0.4,0.4,0.4,0.5
94,stage>unit>def,def+unit+stage,Egg-hatching success,13,4,2,6,3,FALSE,0.46153846153846156,0.6923076923076923,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6
94,stage>unit>def,def+unit+stage,Fecundity,72,45,4,9,11,FALSE,0.125,0.375,1,1,1,0.2222222222222222
94,stage>unit>def,def+unit+stage,Linear morphometrics,15,6,1,9,5,FALSE,0.6,0.6,1,1,1,0.7499999999999999
94,stage>unit>def,def+unit+stage,Longevity / lifespan,34,23,6,5,2,FALSE,0.14705882352941177,0.3235294117647059,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.24390243902439024
94,stage>unit>def,def+unit+stage,Pre-oviposition interval,21,8,5,8,21,FALSE,0.38095238095238093,0.6190476190476191,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.47058823529411764
94,stage>unit>def,def+unit+stage,Survival proportion,24,7,3,6,7;8,TRUE,0.25,0.7083333333333334,0.4,0.4307692307692308,0.46153846153846156,0.3163841807909605
95,unit>def>stage,def+unit+stage,Body mass / weight,41,9,3,15,6,FALSE,0.36585365853658536,0.7804878048780488,0.9375,0.9375,0.9375,0.5263157894736842
95,unit>def>stage,def+unit+stage,Development rate,13,8,2,4,12,FALSE,0.3076923076923077,0.38461538461538464,0.5,0.5,0.5,0.380952380952381
95,unit>def>stage,def+unit+stage,Development time,25,15,2,7,16,FALSE,0.28,0.4,0.5,0.5,0.5,0.358974358974359
95,unit>def>stage,def+unit+stage,Egg incubation period,9,4,1,5,16,FALSE,0.5555555555555556,0.5555555555555556,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.43478260869565216
95,unit>def>stage,def+unit+stage,Egg-hatching success,13,5,2,6,4,FALSE,0.46153846153846156,0.6153846153846154,1,1,1,0.631578947368421
95,unit>def>stage,def+unit+stage,Fecundity,72,32,3,25,9,FALSE,0.3472222222222222,0.5555555555555556,0.78125,0.78125,0.78125,0.4807692307692307
95,unit>def>stage,def+unit+stage,Linear morphometrics,15,2,1,13,2,FALSE,0.8666666666666667,0.8666666666666667,1,1,1,0.9285714285714286
95,unit>def>stage,def+unit+stage,Longevity / lifespan,34,22,4,5,8,FALSE,0.14705882352941177,0.35294117647058826,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.24390243902439024
95,unit>def>stage,def+unit+stage,Pre-oviposition interval,21,10,6,5,15,FALSE,0.23809523809523808,0.5238095238095238,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.33333333333333326
95,unit>def>stage,def+unit+stage,Survival proportion,24,11,2,11,3,FALSE,0.4583333333333333,0.5416666666666666,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4680851063829787
96,unit>stage>def,def+unit+stage,Body mass / weight,41,9,3,19,11,FALSE,0.4634146341463415,0.7804878048780488,1,1,1,0.6333333333333334
96,unit>stage>def,def+unit+stage,Development rate,13,8,2,4,15,FALSE,0.3076923076923077,0.38461538461538464,0.5,0.5,0.5,0.380952380952381
96,unit>stage>def,def+unit+stage,Development time,25,19,3,3,18,FALSE,0.12,0.24,0.375,0.375,0.375,0.18181818181818182
96,unit>stage>def,def+unit+stage,Egg incubation period,9,5,1,4,19,FALSE,0.4444444444444444,0.4444444444444444,0.8,0.8,0.8,0.5714285714285714
96,unit>stage>def,def+unit+stage,Egg-hatching success,13,5,2,6,4,FALSE,0.46153846153846156,0.6153846153846154,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6
96,unit>stage>def,def+unit+stage,Fecundity,72,33,5,16,10,FALSE,0.2222222222222222,0.5416666666666666,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.3555555555555555
96,unit>stage>def,def+unit+stage,Linear morphometrics,15,7,1,8,5,FALSE,0.5333333333333333,0.5333333333333333,1,1,1,0.6956521739130436
96,unit>stage>def,def+unit+stage,Longevity / lifespan,34,23,6,5,6,FALSE,0.14705882352941177,0.3235294117647059,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.24390243902439024
96,unit>stage>def,def+unit+stage,Pre-oviposition interval,21,9,5,4,17,FALSE,0.19047619047619047,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2962962962962963
96,unit>stage>def,def+unit+stage,Survival proportion,24,5,2,12,3,FALSE,0.5,0.7916666666666666,0.48,0.48,0.48,0.4897959183673469
97,class>family>phylum,family+class+phylum,Body mass / weight,41,0,11,19,4,FALSE,0.4634146341463415,1,0.1450381679389313,0.1450381679389313,0.1450381679389313,0.22093023255813957
97,class>family>phylum,family+class+phylum,Development rate,13,1,6,5,4,FALSE,0.38461538461538464,0.9230769230769231,0.03816793893129771,0.03816793893129771,0.03816793893129771,0.06944444444444445
97,class>family>phylum,family+class+phylum,Development time,25,3,12,4,4;20,TRUE,0.16,0.88,0.030534351145038167,0.0587454364420843,0.08695652173913043,0.08593797414577896
97,class>family>phylum,family+class+phylum,Egg incubation period,9,0,4,6,4,FALSE,0.6666666666666666,1,0.04580152671755725,0.04580152671755725,0.04580152671755725,0.08571428571428572
97,class>family>phylum,family+class+phylum,Egg-hatching success,13,0,7,3,4;6,TRUE,0.23076923076923078,1,0.022900763358778626,0.0631745196104238,0.10344827586206896,0.09919404835709857
97,class>family>phylum,family+class+phylum,Fecundity,72,2,19,20,20,FALSE,0.2777777777777778,0.9722222222222222,0.43478260869565216,0.43478260869565216,0.43478260869565216,0.3389830508474576
97,class>family>phylum,family+class+phylum,Linear morphometrics,15,1,7,5,2,FALSE,0.3333333333333333,0.9333333333333333,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.3448275862068965
97,class>family>phylum,family+class+phylum,Longevity / lifespan,34,1,15,7,4,FALSE,0.20588235294117646,0.9705882352941176,0.05343511450381679,0.05343511450381679,0.05343511450381679,0.08484848484848485
97,class>family>phylum,family+class+phylum,Pre-oviposition interval,21,0,10,5,4,FALSE,0.23809523809523808,1,0.03816793893129771,0.03816793893129771,0.03816793893129771,0.06578947368421052
97,class>family>phylum,family+class+phylum,Survival proportion,24,0,10,12,4,FALSE,0.5,1,0.0916030534351145,0.0916030534351145,0.0916030534351145,0.15483870967741933
98,class>phylum>family,family+class+phylum,Body mass / weight,41,1,12,17,10,FALSE,0.4146341463414634,0.975609756097561,0.13709677419354838,0.13709677419354838,0.13709677419354838,0.20606060606060603
98,class>phylum>family,family+class+phylum,Development rate,13,1,8,4,10,FALSE,0.3076923076923077,0.9230769230769231,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.05839416058394161
98,class>phylum>family,family+class+phylum,Development time,25,3,13,4,10;23,TRUE,0.16,0.88,0.03225806451612903,0.06490952006294257,0.0975609756097561,0.0923529000209893
98,class>phylum>family,family+class+phylum,Egg incubation period,9,0,4,6,10,FALSE,0.6666666666666666,1,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.09022556390977444
98,class>phylum>family,family+class+phylum,Egg-hatching success,13,0,7,4,10,FALSE,0.3076923076923077,1,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.05839416058394161
98,class>phylum>family,family+class+phylum,Fecundity,72,2,21,17,23,FALSE,0.2361111111111111,0.9722222222222222,0.4146341463414634,0.4146341463414634,0.4146341463414634,0.30088495575221236
98,class>phylum>family,family+class+phylum,Linear morphometrics,15,1,7,5,2,FALSE,0.3333333333333333,0.9333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3703703703703704
98,class>phylum>family,family+class+phylum,Longevity / lifespan,34,1,12,8,10,FALSE,0.23529411764705882,0.9705882352941176,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.10126582278481013
98,class>phylum>family,family+class+phylum,Pre-oviposition interval,21,0,11,7,10,FALSE,0.3333333333333333,1,0.056451612903225805,0.056451612903225805,0.056451612903225805,0.09655172413793102
98,class>phylum>family,family+class+phylum,Survival proportion,24,0,12,12,10,FALSE,0.5,1,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.16216216216216214
99,family>class>phylum,family+class+phylum,Body mass / weight,41,1,12,7,8,FALSE,0.17073170731707318,0.975609756097561,0.09722222222222222,0.09722222222222222,0.09722222222222222,0.1238938053097345
99,family>class>phylum,family+class+phylum,Development rate,13,1,7,3,3,FALSE,0.23076923076923078,0.9230769230769231,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.12244897959183675
99,family>class>phylum,family+class+phylum,Development time,25,3,14,3,1;8,TRUE,0.12,0.88,0.041666666666666664,0.09978070175438596,0.15789473684210525,0.10896028736779084
99,family>class>phylum,family+class+phylum,Egg incubation period,9,0,6,3,8,FALSE,0.3333333333333333,1,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.07407407407407407
99,family>class>phylum,family+class+phylum,Egg-hatching success,13,2,7,3,8,FALSE,0.23076923076923078,0.8461538461538461,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.07058823529411765
99,family>class>phylum,family+class+phylum,Fecundity,72,2,21,15,22,FALSE,0.20833333333333334,0.9722222222222222,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.2912621359223301
99,family>class>phylum,family+class+phylum,Linear morphometrics,15,1,7,5,1,FALSE,0.3333333333333333,0.9333333333333333,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.29411764705882354
99,family>class>phylum,family+class+phylum,Longevity / lifespan,34,1,16,7,7,FALSE,0.20588235294117646,0.9705882352941176,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.17721518987341772
99,family>class>phylum,family+class+phylum,Pre-oviposition interval,21,0,13,4,8;24,TRUE,0.19047619047619047,1,0.05555555555555555,0.07655826558265583,0.0975609756097561,0.10921831581490879
99,family>class>phylum,family+class+phylum,Survival proportion,24,0,12,5,7;8,TRUE,0.20833333333333334,1,0.06944444444444445,0.09027777777777778,0.1111111111111111,0.12596899224806202
100,family>phylum>class,family+class+phylum,Body mass / weight,41,2,11,16,4,FALSE,0.3902439024390244,0.9512195121951219,0.16,0.16,0.16,0.22695035460992907
100,family>phylum>class,family+class+phylum,Development rate,13,1,6,4,2,FALSE,0.3076923076923077,0.9230769230769231,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.21621621621621623
100,family>phylum>class,family+class+phylum,Development time,25,3,13,6,24,FALSE,0.24,0.88,0.08,0.08,0.08,0.11999999999999998
100,family>phylum>class,family+class+phylum,Egg incubation period,9,0,5,5,4,FALSE,0.5555555555555556,1,0.05,0.05,0.05,0.09174311926605504
100,family>phylum>class,family+class+phylum,Egg-hatching success,13,0,7,3,3;4,TRUE,0.23076923076923078,1,0.03,0.075,0.12,0.11320754716981132
100,family>phylum>class,family+class+phylum,Fecundity,72,2,18,27,24,FALSE,0.375,0.9722222222222222,0.36,0.36,0.36,0.3673469387755102
100,family>phylum>class,family+class+phylum,Linear morphometrics,15,1,6,5,5,FALSE,0.3333333333333333,0.9333333333333333,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.3703703703703704
100,family>phylum>class,family+class+phylum,Longevity / lifespan,34,1,13,8,24,FALSE,0.23529411764705882,0.9705882352941176,0.10666666666666667,0.10666666666666667,0.10666666666666667,0.14678899082568808
100,family>phylum>class,family+class+phylum,Pre-oviposition interval,21,0,9,6,4;24,TRUE,0.2857142857142857,1,0.06,0.07,0.08,0.11244979919678716
100,family>phylum>class,family+class+phylum,Survival proportion,24,0,11,7,4,FALSE,0.2916666666666667,1,0.07,0.07,0.07,0.11290322580645162
101,phylum>class>family,family+class+phylum,Body mass / weight,41,0,11,16,5,FALSE,0.3902439024390244,1,0.16,0.16,0.16,0.22695035460992907
101,phylum>class>family,family+class+phylum,Development rate,13,1,7,3,5,FALSE,0.23076923076923078,0.9230769230769231,0.03,0.03,0.03,0.05309734513274337
101,phylum>class>family,family+class+phylum,Development time,25,3,15,4,25,FALSE,0.16,0.88,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.10256410256410255
101,phylum>class>family,family+class+phylum,Egg incubation period,9,0,5,3,3;5,TRUE,0.3333333333333333,1,0.03,0.06857142857142856,0.10714285714285714,0.11374407582938388
101,phylum>class>family,family+class+phylum,Egg-hatching success,13,0,8,3,3,FALSE,0.23076923076923078,1,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.14634146341463414
101,phylum>class>family,family+class+phylum,Fecundity,72,3,22,20,25,FALSE,0.2777777777777778,0.9583333333333334,0.37735849056603776,0.37735849056603776,0.37735849056603776,0.32
101,phylum>class>family,family+class+phylum,Linear morphometrics,15,1,6,5,1,FALSE,0.3333333333333333,0.9333333333333333,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.29411764705882354
101,phylum>class>family,family+class+phylum,Longevity / lifespan,34,1,13,7,7;25,TRUE,0.20588235294117646,0.9705882352941176,0.1320754716981132,0.16603773584905662,0.2,0.18382572366457775
