"ID","n_points","AIC_quad","BIC_quad","AIC_cubic","BIC_cubic","AIC_logistic","BIC_logistic","converged_logistic","N0_logistic","Nmax_logistic","rmax_logistic","AIC_gompertz","BIC_gompertz","converged_gompertz","N0_gompertz","Nmax_gompertz","rmax_gompertz","tlag_gompertz","best_AIC","best_BIC","Species","Temp","Medium","PopBio_units"
150,10,18.11455843886,19.3248988108362,1.797237553979,3.31016301894923,11.6626125406674,12.8729529126435,TRUE,-1.80662479657012,6.64098038905444,0.0197225838191307,-11.9082904890063,-10.395365024036,TRUE,0.156107961155373,6.68702365408152,0.0265130133854961,140.004271247315,"Gompertz","Gompertz","Aerobic Psychotropic.",2,"Raw Chicken Breast","CFU"
151,6,6.56449175471422,5.73152963162644,4.46746789109193,3.42626523723221,4.76544391133022,3.93248178824244,TRUE,-2.58910849104862,7.05793016152887,0.0290140834662819,3.69414130458461,2.65293865072489,TRUE,1.63918063513867,7.07488140511377,0.0375360947262954,169.148719393669,"Gompertz","Gompertz","Aerobic Psychotropic.",4,"Raw Chicken Breast","CFU"
152,13,37.8701328270149,40.1299302568611,15.5383799487855,18.3631267360932,33.6300652283394,35.8898626581856,TRUE,-0.86177622361745,7.33207090649428,0.0320324820632841,19.3817688879583,22.206515675266,TRUE,0.0839009135535353,7.23274395185384,0.0532042784218185,76.5658808134033,"Cubic","Cubic","Aerobic Psychotropic.",7,"Raw Chicken Breast","CFU"
153,12,26.0076379526931,27.9472645518452,21.5432383944632,23.9677716434032,21.4504358262851,23.3900624254371,TRUE,-2.25763987565023,5.97868286404764,0.064068467970229,6.43396978259701,8.85850303153701,TRUE,0.0284303361750044,5.90394491185623,0.095088538037362,50.9571611105537,"Gompertz","Gompertz","Aerobic Psychotropic.",10,"Raw Chicken Breast","CFU"
154,10,23.6294307141551,24.8397710861313,6.41739859797466,7.93032406294489,18.8767525623966,20.0870929343728,TRUE,-1.36062367658479,7.71014514970827,0.105964003626751,11.8778183763488,13.390743841319,TRUE,0.31588335247328,7.9603894253341,0.14037551210397,24.1578519551956,"Cubic","Cubic","Aerobic Psychotropic.",15,"Raw Chicken Breast","CFU"
155,8,11.3688456646046,11.686611831324,4.39134554721773,4.78855325561691,7.77045187017801,8.08821803689735,TRUE,-2.30608322448979,6.84465941175935,0.208161835419158,7.73732969165178,8.13453740005096,TRUE,0.428648367950287,7.24291220638698,0.242194966161063,15.5235946700048,"Cubic","Cubic","Aerobic Psychotropic.",20,"Raw Chicken Breast","CFU"
156,10,18.3627761920595,19.5731165640357,13.5661187854461,15.0790442504163,13.3015646325717,14.5119050045479,TRUE,-1.4469184571796,5.97320083372856,0.018740705469812,-12.0499493235488,-10.5370238585786,TRUE,0.035960696093733,5.95193761961871,0.0255687643511651,120.042084841064,"Gompertz","Gompertz","Aerobic Psychotropic.",2,"Salted Chicken Breast","CFU"
157,6,1.89481021524502,1.06184809215724,1.7585918651596,0.717389211299871,-4.4956705821975,-5.32863270528529,TRUE,-2.88452997257994,6.26856889591557,0.0266093183297444,-0.107087896666908,-1.14829055052663,TRUE,1.00551711208838,6.31932057579579,0.0318532024564254,164.874623742248,"Logistic","Logistic","Aerobic Psychotropic.",4,"Salted Chicken Breast","CFU"
158,15,24.5943438844281,27.4265446888369,5.81450803204152,9.35475903755258,23.1462034028851,25.9784042072939,TRUE,-0.333686842503036,7.78795712665055,0.0241873508714287,2.38590756132683,5.92615856683788,TRUE,0.233461243248667,7.4671816816674,0.035341050333801,69.7536054359745,"Gompertz","Gompertz","Aerobic Psychotropic.",7,"Salted Chicken Breast","CFU"
159,12,18.753926733899,20.693553333051,8.23072200396878,10.6552552529088,10.9084873347065,12.8481139338585,TRUE,-1.19053299146771,6.35002153447181,0.0540713785927458,7.48030998037289,9.90484322931289,TRUE,0.00475586348239593,6.52173352386471,0.06593577893693,33.232801252019,"Gompertz","Gompertz","Aerobic Psychotropic.",10,"Salted Chicken Breast","CFU"
160,9,9.81882742847906,10.6077257378239,5.80451474931271,6.79063763599381,5.47468207086844,6.26358038021332,TRUE,-1.36110100526485,5.92205160980891,0.0865449707359775,-0.938491432708979,0.0476314539721194,TRUE,0.133694744317939,6.0066713295298,0.104838141535234,23.1954353265699,"Gompertz","Gompertz","Aerobic Psychotropic.",15,"Salted Chicken Breast","CFU"
161,6,4.13246722107593,3.29950509798815,5.00976218115178,3.96855952729205,3.56450560371675,2.73154348062897,TRUE,-3.57513365402408,5.82960588260727,0.2069671802903,6.40211607150803,5.3609134176483,TRUE,-0.668328955096611,6.35989788849346,0.218498202706493,14.7992752437179,"Logistic","Logistic","Aerobic Psychotropic.",20,"Salted Chicken Breast","CFU"
162,9,28.4447646687698,29.2336629781146,14.8525175675699,15.838640454251,27.5063222505253,28.2952205598701,TRUE,-2.26903866682738,8.2037765547556,0.0187487639058601,2.07739912147844,3.06352200815953,TRUE,-0.00600972930554131,7.72751033306908,0.0325907751499044,198.093687921691,"Gompertz","Gompertz","Aerobic Psychotropic.",2,"Cooked Chicken Breast","CFU"
163,7,22.155815992618,21.9394565888393,6.0291543405375,5.75870508581407,19.3088666008981,19.0925071971193,TRUE,-2.37507507710222,8.23542323814337,0.0224625595374935,3.21646014111783,2.94601088639439,TRUE,0.232080834247097,8.21360116492859,0.0359582622300711,183.197106405775,"Gompertz","Gompertz","Aerobic Psychotropic.",4,"Cooked Chicken Breast","CFU"
164,14,43.0803116011427,45.6365409196038,15.312177026403,18.5074636744793,41.2729598529434,43.8291891714044,TRUE,-0.990039169677921,7.8074587980759,0.0286040252536403,13.1022759761048,16.2975626241811,TRUE,0.0238613394822866,7.49407112624878,0.0553838515195706,102.600050185892,"Gompertz","Gompertz","Aerobic Psychotropic.",7,"Cooked Chicken Breast","CFU"
165,12,25.3194709071633,27.2590975063153,21.482914710926,23.907447959866,19.7611669872249,21.7007935863769,TRUE,-1.50845629159436,6.94690211096963,0.0596544194275539,2.66653079861512,5.09106404755512,TRUE,0.0151887262256719,6.98643543475036,0.0821640891967257,41.1328670421814,"Gompertz","Gompertz","Aerobic Psychotropic.",10,"Cooked Chicken Breast","CFU"
166,9,12.0744695220971,12.863367831442,4.23864898584774,5.22477187252884,4.78071043117848,5.56960874052336,TRUE,-1.85578194045801,7.43775904653024,0.100919173125619,10.2684793788219,11.254602265503,TRUE,-0.0657295102572097,8.01456531039896,0.111419414508715,21.05064561996,"Cubic","Cubic","Aerobic Psychotropic.",15,"Cooked Chicken Breast","CFU"
167,9,12.7943949570626,13.5832932664074,1.88583327327215,2.87195615995325,11.3372109371383,12.1261092464831,TRUE,-1.31503219228169,7.14281866679066,0.145279285427965,4.48365541584163,5.46977830252273,TRUE,0.306718784013505,7.16307581380627,0.184375580665705,15.8331123394131,"Cubic","Cubic","Aerobic Psychotropic.",20,"Cooked Chicken Breast","CFU"
168,10,22.8166498834762,24.0269902554524,1.42943796472606,2.94236342969629,19.5702978772062,20.7806382491823,TRUE,-1.55792341892646,6.40239496761224,0.0168368925549563,-2.21701770149071,-0.704092236520479,TRUE,0.16438459306565,6.22619609091304,0.025759184352055,162.473721462896,"Gompertz","Gompertz","Aerobic Mesophilic.",2,"Raw Chicken Breast","CFU"
169,14,40.9305602199823,43.4867895384434,18.241180116429,21.4364667645053,36.9634145760415,39.5196438945025,TRUE,-0.808281684567502,7.82478960729691,0.0330561299718595,13.7074320921191,16.9027187401954,TRUE,0.245306318990394,7.56297060216063,0.062584349107861,87.3901107456013,"Gompertz","Gompertz","Aerobic Mesophilic.",7,"Raw Chicken Breast","CFU"
170,7,19.4707211326462,19.2543617288674,6.46078606094393,6.1903368062205,15.7074130994356,15.4910536956569,TRUE,-1.99792773355947,6.2607701633001,0.0222890826475561,1.50347077008171,1.23302151535828,TRUE,0.267628634362063,6.19132450714727,0.0353149402900583,155.126091865262,"Gompertz","Gompertz","Aerobic Mesophilic.",4,"Raw Chicken Breast","CFU"
171,10,24.5316201165821,25.7419604885582,14.971634923549,16.4845603885192,19.7970314911879,21.0073718631641,TRUE,-2.5153868575985,6.75492730513384,0.0739597020447845,5.60963972248124,7.12256518745147,TRUE,-0.0404881679259831,6.72183855386076,0.11208394352441,49.9474483446445,"Gompertz","Gompertz","Aerobic Mesophilic.",10,"Raw Chicken Breast","CFU"
172,9,13.4829102489166,14.2718085582615,11.2343658238388,12.2204887105199,7.34159458016416,8.13049288950903,TRUE,-2.6201131122807,7.20229720593769,0.141030966754761,8.53291877334941,9.51904166003051,TRUE,0.447082548616985,7.42251675470821,0.166231636277241,25.2866956460714,"Logistic","Logistic","Aerobic Mesophilic.",15,"Raw Chicken Breast","CFU"
173,8,7.96133882926392,8.27910499598327,2.43165976200473,2.82886747040391,2.32396006085433,2.64172622757368,TRUE,-2.13033937171785,6.47224474450748,0.213422451774204,7.23452514026408,7.63173284866326,TRUE,-0.0757173015622363,7.15073984379603,0.227038874811222,10.7839145575418,"Logistic","Logistic","Aerobic Mesophilic.",20,"Raw Chicken Breast","CFU"
174,10,22.4214758620741,23.6318162340503,-1.66736224264652,-0.154436777676288,20.0571634064215,21.2675037783977,TRUE,-1.32639572647401,6.65765364039991,0.0157246271428336,6.11848888610118,7.63141435107141,TRUE,0.327229295070452,6.57314883086798,0.0229077318749553,165.753892943291,"Cubic","Cubic","Aerobic Mesophilic.",2,"Salted Chicken Breast","CFU"
175,7,18.9267054838432,18.7103460800644,7.53674476309383,7.26629550837039,14.5181644458095,14.3018050420307,TRUE,-1.71026798512699,7.05323522606767,0.0230251005412947,3.6107268666886,3.34027761196517,TRUE,0.625972719980476,7.07180678419971,0.0343936783651594,151.551580174739,"Gompertz","Gompertz","Aerobic Mesophilic.",4,"Salted Chicken Breast","CFU"
176,14,28.9210923579045,31.4773216763656,4.9011737963235,8.0964604443998,32.3951630871038,34.9513924055648,TRUE,-0.762551204584783,12.310163901716,0.0272985172682129,-5.13844705059109,-1.9431604025148,TRUE,0.157247497660589,8.34665047255877,0.0448370370564677,89.4355978556424,"Gompertz","Gompertz","Aerobic Mesophilic.",7,"Salted Chicken Breast","CFU"
177,12,17.6122716468119,19.5518982459639,13.9374288903726,16.3619621393126,12.4525582202075,14.3921848193595,TRUE,-2.39180312301441,5.94550239063573,0.0738940786791084,2.69673971606587,5.12127296500587,TRUE,-0.0400221420388601,5.94720495741274,0.0981408401774963,42.0877662547371,"Gompertz","Gompertz","Aerobic Mesophilic.",10,"Salted Chicken Breast","CFU"
178,8,11.6697857761055,11.9875519428249,10.0550820071165,10.4522897155157,9.17878408876288,9.49655025548222,TRUE,-2.31647818000144,6.29398597647674,0.106908630955867,2.93812399814639,3.33533170654557,TRUE,0.0907720983428089,6.39743680386949,0.129915774542338,27.2799094288503,"Gompertz","Gompertz","Aerobic Mesophilic.",15,"Salted Chicken Breast","CFU"
179,8,18.7847024072265,19.1024685739458,6.20679778279834,6.60400549119752,NA,NA,FALSE,NA,NA,NA,3.6274409426063,4.02464865100547,TRUE,0.278122632893737,6.5226154458358,0.270666260093916,17.7486416303151,"Gompertz","Gompertz","Aerobic Mesophilic.",20,"Salted Chicken Breast","CFU"
180,9,24.8673213910241,25.656219700369,5.39713757546768,6.38326046214878,22.2494413824185,23.0383396917634,TRUE,-1.53812811566243,6.95256577469046,0.0177645609427333,9.48242077107191,10.468543657753,TRUE,0.401155375298503,6.80132024119629,0.0274513031704781,169.761018363999,"Cubic","Cubic","Aerobic Mesophilic.",2,"Cooked Chicken Breast","CFU"
181,6,18.6512017104087,17.818239587321,9.12721627029019,8.08601361643047,13.9601051722253,13.1271430491375,TRUE,-4.8741745193809,8.95668541407896,0.0351620080641428,18.9011839605594,17.8599813066997,TRUE,0.113081344931684,9.39516862669652,0.0428861754875383,163.327461569481,"Cubic","Cubic","Aerobic Mesophilic.",4,"Cooked Chicken Breast","CFU"
182,12,40.7314516712835,42.6710782704355,19.4078150390222,21.8323482879622,40.4309689292418,42.3705955283938,TRUE,-1.48292353135784,9.48413352757876,0.0366312324156828,13.2446845777469,15.6692178266869,TRUE,0.0753003535592401,9.08056180084936,0.0746519614741585,111.016607554411,"Gompertz","Gompertz","Aerobic Mesophilic.",7,"Cooked Chicken Breast","CFU"
183,11,31.4458224451994,33.0374035363929,20.5515061580213,22.5409825220131,25.7544900274973,27.3460711186908,TRUE,-1.82916556867762,7.89576273975452,0.0727904916497515,16.5957850051358,18.5852613691277,TRUE,-0.125828799073614,7.93844202416947,0.109814432175018,42.545240307142,"Gompertz","Gompertz","Aerobic Mesophilic.",10,"Cooked Chicken Breast","CFU"
184,9,21.4439668857116,22.2328651950564,10.4569296871892,11.4430525738703,16.2124184455189,17.0013167548638,TRUE,-1.6028733660999,8.37350702003546,0.121190396211393,1.17444901197271,2.16057189865381,TRUE,0.428493365940557,8.56309622865305,0.158786620952016,23.6708779080467,"Gompertz","Gompertz","Aerobic Mesophilic.",15,"Cooked Chicken Breast","CFU"
185,10,23.1670094620472,24.3773498340234,-9.64755032368423,-8.134624858714,22.3674802531791,23.5778206251552,TRUE,-1.41238854906779,8.16758518293628,0.194645412885436,1.31252206873151,2.82544753370174,TRUE,0.391099678732052,8.16048113666529,0.275378119623715,14.600064471125,"Cubic","Cubic","Aerobic Mesophilic.",20,"Cooked Chicken Breast","CFU"
186,7,17.9650776226116,17.7487182188329,15.1256686362218,14.8552193814983,16.625276523956,16.4089171201773,TRUE,4.14281579931881,9.94112208163692,1.19239025295505,5.49070881481921,5.22025956009578,TRUE,4.71752225958985,9.4844888953149,2.27310329584523,1.4716027653698,"Gompertz","Gompertz","Spoilage",8,"Vacuum Beef Striploins","N"
187,7,3.21464982088079,2.99829041710205,-3.01799076001211,-3.28844001473555,NA,NA,FALSE,NA,NA,NA,-2.87890359934954,-3.14935285407297,TRUE,3.5060941675373,6.76151361151926,0.757295021710194,1.75847934621117,"Cubic","Cubic","Escherichia coli",8,"Vacuum Beef Striploins","N"
188,7,-5.61063161585442,-5.82699101963317,-23.7726032451803,-24.0430524999037,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"Cubic","Cubic","Salmonella Typhimurium",8,"Vacuum Beef Striploins","N"
189,6,-5.63455866277212,-6.4675207858599,-5.24434672103078,-6.28554937489051,-0.450892924696555,-1.28385504778434,TRUE,4.9918258789328,9.48645384564527,1.456203638584,2.85018240318454,1.80897974932481,TRUE,4.69337311959272,9.57857336938893,1.60599520033885,0,"Quadratic","Quadratic","Spoilage",10,"Vacuum Beef Striploins","N"
190,6,10.4216536588381,9.58869153575034,9.62401154149767,8.58280888763794,8.57365404731955,7.74069192423177,TRUE,3.67956330683212,8.01978876828412,1.32046500495841,-1.22126854803136,-2.26247120189108,TRUE,3.93825805117894,7.87263411837836,1.84997559600824,0.733445300107599,"Gompertz","Gompertz","Escherichia coli",10,"Vacuum Beef Striploins","N"
191,6,-6.93324805485089,-7.76621017793867,-11.4850570683001,-12.5262597221598,NA,NA,FALSE,NA,NA,NA,-15.8208210896749,-16.8620237435346,TRUE,3.83239064970627,7.09521600882834,0.646695318790722,1.58358279983888,"Gompertz","Gompertz","Salmonella Typhimurium",10,"Vacuum Beef Striploins","N"
192,9,20.2562571928637,21.0451555022086,13.7719885094435,14.7581113961246,18.617145092602,19.4060434019469,TRUE,4.789243270872,10.0019833772857,0.528552685720614,3.65069200446207,4.63681489114317,TRUE,5.42416700024693,9.42701861955071,1.02330434580308,2.8844883404277,"Gompertz","Gompertz","Spoilage",10,"C02 Beef Striploins","N"
193,9,-6.09053688547045,-5.30163857612557,-5.27474749376235,-4.28862460708125,9.29271418235167,10.0816124916965,TRUE,4.04503127480074,28.6984455307273,0.272936053252756,-5.07982138732731,-4.09369850064622,TRUE,4.44435781431123,11.7428754524428,0.400610059034366,4.0194954411313,"Quadratic","Quadratic","Escherichia coli",10,"C02 Beef Striploins","N"
194,7,5.03539758295773,4.81903817917898,-1.67458583082326,-1.94503508554669,5.72527454121487,5.50891513743612,TRUE,4.18062792470269,12.263601757244,1.13903465158776,-0.448423594246441,-0.718872848969875,TRUE,4.29591153055522,11.3924194847261,1.38175512142995,0.601390786701762,"Cubic","Cubic","Spoilage",12,"Vacuum Beef Striploins","N"
195,7,0.415573191528429,0.199213787749682,-0.0272683745206468,-0.297717629244081,NA,NA,FALSE,NA,NA,NA,0.154535543064966,-0.115913711658468,TRUE,3.66651249025986,13.0597242217783,1.17740626051134,0.406472819674921,"Cubic","Cubic","Escherichia coli",12,"Vacuum Beef Striploins","N"
196,7,-5.27671442342554,-5.49307382720429,-8.45178926656389,-8.72223852128732,NA,NA,FALSE,NA,NA,NA,-9.29557536296899,-9.56602461769242,TRUE,3.53913673636853,8.571550316222,0.832253705957189,0.274027482356008,"Gompertz","Gompertz","Salmonella Typhimurium",12,"Vacuum Beef Striploins","N"
197,8,20.3632766838292,20.6810428505486,11.583265460237,11.9804731686362,18.0592183243278,18.3769844910471,TRUE,3.85114962704974,9.76187980420929,0.850371809571119,-3.75797478374558,-3.3607670753464,TRUE,4.57341791258566,9.46602542698668,1.57159149330241,2.13096086200345,"Gompertz","Gompertz","Spoilage",12,"C02 Beef Striploins","N"
198,8,-10.9170262127698,-10.5992600460504,-11.3488054006984,-10.9515976922992,NA,NA,FALSE,NA,NA,NA,-12.8993021009731,-12.5020943925739,TRUE,3.73184280976507,9.73063034946544,0.621280587367295,5.29067907610962,"Gompertz","Gompertz","Escherichia coli",12,"C02 Beef Striploins","N"
199,8,3.10877253177293,3.42653869849227,-5.9132143198278,-5.51600661142862,4.31519557325953,4.63296173997888,TRUE,3.6559609631285,22.0113276608907,0.239201968168635,-14.9854332891748,-14.5882255807756,TRUE,3.96640032904042,5.68243990392907,0.816178885107639,3.93940651190971,"Gompertz","Gompertz","Salmonella Typhimurium",12,"C02 Beef Striploins","N"
200,5,-1.19181497741564,-2.75406332767924,-10.2380094044988,-12.1908198423283,NA,NA,FALSE,NA,NA,NA,-10.0662678232299,-12.0190782610594,TRUE,4.80040123999217,11.6198630593147,1.41661490022531,0.458092331133444,"Cubic","Cubic","Spoilage",15,"Vacuum Beef Striploins","N"
201,5,6.76635811592326,5.20410976565966,0.440793194328053,-1.51201724350144,1.09934351582513,-0.462904834438469,TRUE,3.45450255492402,9.22779202795308,2.22739560583927,-27.4352051684642,-29.3880156062937,TRUE,3.48844584782837,9.30182807896449,2.81158629659827,0.316559939838961,"Gompertz","Gompertz","Escherichia coli",15,"Vacuum Beef Striploins","N"
202,5,12.9269030646469,11.3646547143833,-6.08757735643315,-8.04038779426265,10.7627612633605,9.20051291309692,TRUE,3.77942056207277,8.93465622577069,1.88340138103121,3.24169776634828,1.28888732851878,TRUE,4.12128922648673,8.81376430948154,2.81502738379773,0.680539342831684,"Cubic","Cubic","Salmonella Typhimurium",15,"Vacuum Beef Striploins","N"
203,7,6.31543710662218,6.09907770284343,2.4991402622305,2.22869100750706,NA,NA,FALSE,NA,NA,NA,1.79446125713969,1.52401200241626,TRUE,4.69022810218704,9.82271386669045,1.10814998217707,1.6972730270034,"Gompertz","Gompertz","Spoilage",15,"C02 Beef Striploins","N"
204,7,0.617150494561504,0.400791090782757,-1.18703004394622,-1.45747929866966,NA,NA,FALSE,NA,NA,NA,-1.79414626563499,-2.06459552035842,TRUE,3.18250211257128,10.3270142412757,1.00595746970344,0.291823804063802,"Gompertz","Gompertz","Escherichia coli",15,"C02 Beef Striploins","N"
205,7,7.63120187219372,7.41484246841497,3.82681797786156,3.55636872313813,7.85432779391652,7.63796839013777,TRUE,3.57836479159251,10.915005654423,0.733858536227201,0.917874320499694,0.647425065776259,TRUE,3.82353262221344,8.03794152837445,1.07297336329101,1.10191734496597,"Gompertz","Gompertz","Salmonella Typhimurium",15,"C02 Beef Striploins","N"
206,6,12.1313876226621,11.2984254995743,9.8118833020694,8.77068064820967,11.712953127526,10.8799910044382,TRUE,4.81078500997901,10.4624498591462,2.88813748363351,8.83976448184259,7.79856182798286,TRUE,5.06384615867241,9.78939923504457,4.09956198629386,0.350348163439226,"Gompertz","Gompertz","Spoilage",20,"Vacuum Beef Striploins","N"
207,6,8.05868615449081,7.22572403140303,1.48891509906776,0.447712445208031,3.13274537539344,2.29978325230566,TRUE,4.40631246811425,9.73721084415365,4.68126505015175,-5.85871567253512,-6.89991832639484,TRUE,4.5472997388573,9.78156349193192,5.73444948584457,0.147489568071355,"Gompertz","Gompertz","Escherichia coli",20,"Vacuum Beef Striploins","N"
208,6,11.6576162801657,10.8246541570779,-2.315208817584,-3.35641147144373,9.07890090984408,8.2459387867563,TRUE,3.93888056480576,9.69813593419,3.82654003137892,-3.18445718842575,-4.22565984228548,TRUE,4.30127144293463,9.64010995424841,5.19036963664517,0.322137118738368,"Gompertz","Gompertz","Salmonella Typhimurium",20,"Vacuum Beef Striploins","N"
209,6,-3.04341232643509,-3.87637444952287,-1.23877195270836,-2.27997460656809,7.83120160034498,6.9982394772572,TRUE,4.99838219465431,27.903196449584,1.80961800781048,-1.55084872330015,-2.59205137715987,TRUE,5.13253564851051,14.8738763768508,2.74741917562891,0.556488962232801,"Quadratic","Quadratic","Spoilage",20,"C02 Beef Striploins","N"
210,6,-1.09847775683812,-1.9314398799259,-2.11466343091163,-3.15586608477135,-2.7645146526566,-3.59747677574438,TRUE,4.59783998401989,9.25945267130629,4.12945497906359,0.884668966204774,-0.156533687654951,TRUE,4.33430152373947,9.3943848673452,4.4856619292336,0,"Logistic","Logistic","Escherichia coli",20,"C02 Beef Striploins","N"
211,6,11.2721238618473,10.4391617387595,10.0558185103265,9.01461585646678,10.0385620196387,9.20559989655097,TRUE,4.23134314415181,9.16811953207444,3.09065869419678,12.0452645724309,11.0040619185712,TRUE,4.20434271752207,9.52295509813873,3.3093275029968,0.0943101499305628,"Logistic","Cubic","Salmonella Typhimurium",20,"C02 Beef Striploins","N"
212,6,5.56951471362121,4.73655259053343,4.01327397036869,2.97207131650897,3.187853659863,2.35489153677522,TRUE,4.64783495318299,9.33066648458323,5.30996101390075,-4.96840751320238,-6.00961016706211,TRUE,4.72290756585015,9.33825966931943,6.20184635845865,0.0987127608127705,"Gompertz","Gompertz","Spoilage",30,"Vacuum Beef Striploins","N"
213,6,13.1141303504301,12.2811682273423,11.377516160818,10.3363135069582,10.1490322708398,9.316070147752,TRUE,4.05695704437269,9.33640907127814,7.8875616908674,0.575337180211633,-0.465865473648092,TRUE,4.40616280588031,9.25223735533978,11.8045560621102,0.148081727957949,"Gompertz","Gompertz","Escherichia coli",30,"Vacuum Beef Striploins","N"
214,6,6.92153999168609,6.08857786859831,0.172962582899288,-0.868240070960438,1.57712784027592,0.744165717188137,TRUE,3.52462159774834,8.81885516601617,6.79504229073356,-6.36780706223137,-7.4090097160911,TRUE,3.61057691586157,8.88772083942458,8.11143849040019,0.0839091000518804,"Gompertz","Gompertz","Salmonella Typhimurium",30,"Vacuum Beef Striploins","N"
215,7,-11.0935739137045,-11.3099333174832,-16.2144880030087,-16.4849372577321,NA,NA,FALSE,NA,NA,NA,-15.7755134565229,-16.0459627112463,TRUE,4.07080460047213,12.1386119694036,3.5001046467271,0.0806886983970242,"Cubic","Cubic","Spoilage",30,"C02 Beef Striploins","N"
216,7,1.94963786109432,1.73327845731558,3.26854720184987,2.99809794712643,-5.73572043988827,-5.95207984366702,TRUE,3.4647397206383,8.98909971764823,7.67148991403447,-12.3936503449659,-12.6640995996894,TRUE,3.38980499315935,9.03876110886575,9.34889836529558,0.0473619264312099,"Gompertz","Gompertz","Escherichia coli",30,"C02 Beef Striploins","N"
217,7,1.04766381352422,0.831304409745472,1.2991152924539,1.02866603773046,1.70594732247097,1.48958791869223,TRUE,3.96603265242297,8.66978217785443,6.44411906040134,6.50131547902916,6.23086622430573,TRUE,3.68182355741259,8.72292637070358,7.30490356558976,0,"Quadratic","Quadratic","Salmonella Typhimurium",30,"C02 Beef Striploins","N"
218,6,6.8814727531495,6.04851063006172,-1.08560635558259,-2.12680900944232,6.99182127628783,6.15885915320005,TRUE,-0.260361439948924,8.47497028411193,0.000525160315455928,-0.0178677771891103,-1.05907043104884,TRUE,-0.164407872215842,7.42591555935016,0.000683902743761331,1397.48082291742,"Cubic","Cubic","Serratia marcescens",6,"Pasteurised Skim Milk","N"
219,7,20.9208055589297,20.7044461551509,12.1409728957822,11.8705236410587,23.6618349169899,23.4454755132112,TRUE,-0.937503814204846,25.2064799754921,0.000509977031881193,4.64147371969402,4.37102446497059,TRUE,0.0546945751751971,5.89945225182913,0.00135509370744229,5526.7872014561,"Gompertz","Gompertz","Serratia marcescens",6,"UHT Skim Milk","N"
223,5,21.1906383213398,19.6283899710762,3.58290602532692,1.63009558749742,18.666148348347,17.1038999980834,TRUE,-0.860502485701998,8.01663646388334,0.00528974531518544,-0.639555884808839,-2.59236632263834,TRUE,-0.0379447257746508,7.92175387187947,0.00927834220720052,427.390878086713,"Gompertz","Gompertz","Serratia marcescens",15,"UHT Skim Milk","N"
224,8,7.3222347014741,7.64000086819345,2.49464095773693,2.89184866613611,NA,NA,FALSE,NA,NA,NA,2.63775603022176,3.03496373862094,TRUE,-0.212668783386741,8.72464582502317,0.000707446452674899,1374.87709957091,"Cubic","Cubic","Serratia marcescens",6,"Pasteurised Full-fat Milk","N"
225,7,17.3022139845929,17.0858545808141,14.5702764731257,14.2998272184023,NA,NA,FALSE,NA,NA,NA,8.45785606063521,8.18740680591178,TRUE,0.367353433728006,8.09595829121705,0.00164201327442262,4115.81707822722,"Gompertz","Gompertz","Serratia marcescens",6,"UHT Full-fat Milk","N"
226,5,17.5382936249357,15.9760452746721,12.4493161821206,10.4965057442911,14.9487714349344,13.3865230846708,TRUE,-0.650951825741156,7.29350239849171,0.00257237798596155,4.44790305443944,2.49509261660994,TRUE,-0.052447824135954,6.94621919627381,0.00542206149911876,696.053925022985,"Gompertz","Gompertz","Serratia marcescens",10,"Pasteurised Full-fat Milk","N"
228,5,17.0236092797601,15.4613609294965,-27.0213305048954,-28.9741409427249,14.3380028906027,12.7757545403391,TRUE,-0.384210341236593,7.8164571839687,0.00542414004935983,0.388739750784868,-1.56407068704463,TRUE,0.0103686900072906,7.78716852491554,0.00941675086162645,377.273801623267,"Cubic","Cubic","Serratia marcescens",15,"Pasteurised Full-fat Milk","N"
229,6,19.1174688044737,18.2845066813859,14.7503647261486,13.7091620722889,15.6871431273995,14.8541810043117,TRUE,-0.528996843933215,7.84001596188592,0.00592953953522467,1.8057972397058,0.764594585846075,TRUE,0.00619901550456361,7.68047220497218,0.0108842981049622,408.784497407904,"Gompertz","Gompertz","Serratia marcescens",15,"UHT Full-fat Milk","N"
230,6,-0.0736700603861493,-0.906632183473929,-3.28533835888927,-4.326541012749,0.625702719047662,-0.207259404040118,TRUE,-0.0935201704050815,27.6803028897167,0.000787433207179418,-3.75996148912682,-4.80116414298655,TRUE,-0.646719359785399,9.31929745667709,0.000910325973010793,12.6585297816538,"Gompertz","Gompertz","Serratia marcescens",6,"Pasteurised Double Cream","N"
231,8,8.73747231203925,9.05523847875859,-7.30847710476257,-6.91126939636339,-0.108991387755648,0.208774778963695,TRUE,-0.186229975795546,6.77445078908757,0.000757259737520605,0.803620039759048,1.20082774815823,TRUE,-0.260572954687394,7.24472137238479,0.000888899515342415,635.475102796625,"Cubic","Cubic","Serratia marcescens",6,"UHT Double Cream","N"
234,6,20.4349334640481,19.6019713409603,5.09221176589236,4.05100911203264,16.7632495659491,15.9302874428613,TRUE,-0.551417636496333,7.74925756143834,0.00551220012529061,10.9186845010275,9.87748184716778,TRUE,0.0970030129213975,7.76008754175004,0.0083646734446446,370.524737210742,"Cubic","Cubic","Serratia marcescens",15,"Pasteurised Double Cream","N"
